1.mp4|3D animation style, an emu is running.|2.3333333333333335
11056.mp4|BLACKPINK members are dancing in the bustling city center.|2.0
11057.mp4|Cars all stopped at the intersection, waiting for the train to pass.|2.3333333333333335
11058.mp4|Create a scene of an alien eating dumplings in a cartoon style.|2.6666666666666665
11059.mp4|Create a video showcasing the process of a smartphone being disassembled by a technician into its components.|2.3333333333333335
11060.mp4|Create several non-existent animals in reality, with the video content showing a variety of magical creatures playing together in a forest.|2.0
11061.mp4|Cute little pig, with ultra-high-definition detail representation.|3.3333333333333335
11062.mp4|Design a promotional video for an aquarium, featuring aquarium tanks with diverse visual elements. The exposure and saturation should be normal, showcasing the variety of marine life in the aquarium.|2.3333333333333335
11063.mp4|Exposing moderately, on the cliff by the seaside, a seagull is leisurely strolling.|2.6666666666666665
11064.mp4|First-person perspective filming, the camera traverses through a narrow alley with people coming and going, exuding a vibrant atmosphere of daily life.|2.0
11065.mp4|Forest cabin, movie trailer. A wooden cabin deep in the forest, dimly lit, with an old book inside the house, surrounded by various ancient items such as a pocket watch, a necklace, and a music box. The focus should be on highlighting the mysterious and unsettling nature of the old book.|2.6666666666666665
11066.mp4|From a bird's-eye view, representing a futuristic cyberpunk city from a distance to a close view.|3.6666666666666665
11067.mp4|Generate a mountain waterfall that reflects the its raging fall due to the effects of gravity.|3.6666666666666665
11068.mp4|Generate a short video in a 3D style where a clown from the circus is entertaining the audience and making them laugh.|3.3333333333333335
11069.mp4|Generate a video using center composition, where a person is sitting on a staircase with a pavilion behind them.|3.0
11070.mp4|Generate an illustrative animation of a red blood cell transporting oxygen in a 3D rendered style.|2.6666666666666665
11071.mp4|Generate an introduction video for a villa. First, the camera focuses on the exterior of the villa, then it moves forward, opening the door to showcase the interior decoration, highlighting the luxuriousness of the design.|2.3333333333333335
11072.mp4|Highly saturated colors, a gently swaying sunflower|2.3333333333333335
11073.mp4|In a dim and gloomy room, a cat is holding a mouse in its mouth.|2.3333333333333335
11074.mp4|In a vibrant forest, a boy accidentally slips and falls. Describe his subsequent actions.|2.0
11075.mp4|In ancient Greece, a woman was fetching water by the riverside.|2.0
11076.mp4|In the evening, the sunset's afterglow enveloped the corner café, making the light green tables and light yellow chairs outside appear exceptionally cozy.|3.0
11077.mp4|In the sci-fi style, humans in the underground city are battling with underground monsters. Please try to reflect on the intense battles, fierce monsters, and the technological feel of the underground city.|2.6666666666666665
11078.mp4|Inside a quiet bar, several young people are chatting while there are a few empty glasses on the counter.|2.0
11079.mp4|Interstellar Mecha Theme, a team of mechas is moving forward in space.|3.3333333333333335
11080.mp4|Jack is playing skateboarding with his classmates at the school playground.|2.0
11081.mp4|Looking out from the window of the abandoned building towards the distant sea, with seagulls flying by.|2.0
11082.mp4|Many butterflies are dancing in the garden.|3.0
11083.mp4|Newton's prism dispersion experiment demonstration video, with high saturation in the color of the images.|3.0
11084.mp4|On a rainy day, a red car is speeding along the highway.|2.0
11085.mp4|On a windy rainy day, a girl's umbrella got blown away by the wind from her hands.|2.0
11086.mp4|On the football field, a little boy kicked the ball into the goal.|2.0
11087.mp4|Pandas are playing skateboarding, their movements and expressions are incredibly authentic.|2.3333333333333335
11088.mp4|Parents and children sitting on the couch, eating from the same bag of potato chips.|2.0
11089.mp4|Please design a promotional video for a flower shop. The video should include various types of flowers and some butterflies and other animals to showcase the diverse variety of flowers available at the shop, as well as the beauty of the store. The video should also highlight the process of a person picking up a bouquet of flowers.|2.0
11090.mp4|Please design a video of Heaven with gentle golden light, angels, and architectural elements that are representative of the heavenly style.|3.3333333333333335
11091.mp4|Please provide me with a simple video explaining antibody production. In the video, a macrophage engulfs a bacterium, and then the macrophage transfers the bacterial fragments to a B cell. The B cell receives the bacterial fragments and produces the corresponding antibody. Please use green to represent the bacterium, blue to represent the macrophage, purple to represent the B cell, and red to represent the antibody.|2.6666666666666665
11092.mp4|Post-apocalyptic wasteland theme, a small round robot rolls on the ground.|2.3333333333333335
11093.mp4|Rose seedlings are cultivated in a glass cover with ample sunlight and soil with appropriate humidity, ensuring their robust growth.|3.0
11094.mp4|Sci-fi style, design a duel platform full of futuristic technology, with two robots dueling on top.|2.6666666666666665
11095.mp4|Stop-motion animation, the process of a Garfield cat drinking water.|2.3333333333333335
11096.mp4|The Thunderbolt-10 helicopter is performing barrel rolls, and the camera gradually zooms out from the pilot's seat as the performance begins.|2.6666666666666665
11097.mp4|The camera follows a boy as he walks. The boy carries a bottle of water, a cellphone, and earphones. Feeling thirsty, he picks up one of these three items and starts drinking.|2.0
11098.mp4|The curved composition showcases a bending train track, with an old-fashioned steam train slowly approaching from a distance.|2.3333333333333335
11099.mp4|The daisies on the hillside are blooming, and the bees are busily collecting nectar.|2.0
11100.mp4|The man riding a motorcycle slowed down when he saw a herd of sheep ahead on the road, eventually coming to a stop beside the flock.|2.3333333333333335
11101.mp4|The night view of the Bund in Shanghai showcases the hustle and bustle of the city through neon lights.|3.3333333333333335
11102.mp4|The process of a soccer ball rolling into the goal.|2.0
11103.mp4|The process of melting a piece of metal into liquid.|3.3333333333333335
11104.mp4|The rooster is strolling, basking in the sunlight, and its shadow is cast on the ground.|2.3333333333333335
11105.mp4|The semi-mechanical woman raises her gun in the gunfight.|2.3333333333333335
11106.mp4|The sky was covered with dark clouds, and suddenly a torrential rain began to pour.|4.0
11107.mp4|The tiger spreads its claws and pounces on a wild boar.|2.3333333333333335
11108.mp4|The video begins with a fade-in transition effect and ends with a fade-out transition effect. The content features a young person carrying a backpack and riding a bicycle on the street.|2.0
11109.mp4|The weather is clear, and farmers are busy bringing golden grains into the barn.|2.6666666666666665
11110.mp4|The woman who is reading a book.|2.3333333333333335
11111.mp4|There is an apple on the left side of the banana, and a strawberry on the right side.|2.0
11112.mp4|Two men are playing table tennis.|2.0
11113.mp4|Two people are engaged in combat in the ancient Roman Colosseum.|2.0
11114.mp4|Ultra-low noise, clear picture, a door slowly closes.|1.0
11115.mp4|Under a solitary tree, an old man sits on a wooden bench, feeding the pigeons.|2.0
11116.mp4|Under the setting sun, the city becomes tranquil and cozy. As the driver approaches the intersection, the traffic signal turns red. Depict the next scene.|2.3333333333333335
11117.mp4|Use a little perspective to generate narrow pedestrian streets in Japan, with neon lights flickering along the shops on both sides of the street.|2.3333333333333335
11118.mp4|Warriors fighting against a fierce dragon.|2.0
11119.mp4|With peace as the theme, a peace dove flies over the sky of a city filled with ruins.|2.3333333333333335
11120.mp4|A 5-year-old child wearing a little yellow hat is walking.|3.0
11121.mp4|A banana peel and a leftover apple core were placed into a bag filled with persimmons.|2.0
11122.mp4|A basketball rolls slowly on the grass and eventually comes to a stop.|2.0
11123.mp4|A boy stands crying in front of the ice cream stand because his parents won't buy him ice cream.|2.0
11124.mp4|A boy walking down the street sees a long-lost dear friend. He excitedly quickens his pace towards his friend, finally breaking into a jog and embracing his friend warmly.|2.3333333333333335
11125.mp4|A branch of an apple tree was grafted onto a banana tree using the method of branch grafting with bark. It sways in the wind.|2.6666666666666665
11126.mp4|A dance troupe consisting of six individuals is practicing Swan Lake ballet movements on the stage.|2.0
11127.mp4|A gray-black wolf walks slowly, forming a sharp contrast with the white snow-covered ground.|2.0
11128.mp4|A person bends down to pick up a plastic bottle from the ground.|2.6666666666666665
11129.mp4|A piece of quicklime, when poured with a cup of water, instantly undergoes a vigorous reaction, causing the quicklime to crack into fine powder.|2.6666666666666665
11130.mp4|A plane takes off from the runway, gradually gaining speed.|3.3333333333333335
11131.mp4|A short film with the theme of afternoon tea, showcasing cakes on the table.|3.0
11132.mp4|A silk scarf was draped over a circular metal rod, but due to its smooth surface, it slipped down from the rod.|3.3333333333333335
11133.mp4|A tabby cat is grooming itself in the sunlight.|2.3333333333333335
11134.mp4|A tennis player is practicing serving by hitting the tennis ball towards a wall, and it bounces back and lands on the ground.|2.0
11135.mp4|A timid person walks alone at night, with a request to showcase the person's facial expression and state.|2.0
11136.mp4|A white mug with the number "7" written on it falls from the air and shatters on the ground.|2.3333333333333335
11137.mp4|A woman in ancient times is adorning herself with a flower by her temples.|2.6666666666666665
11138.mp4|A world population line chart is being generated on the computer screen, with country names on the horizontal axis and population numbers on the vertical axis.|2.6666666666666665
11139.mp4|A young couple sat hand in hand on a wooden bench by the roadside.|2.3333333333333335
11140.mp4|Aerial footage of the golden sun shining on the mountains, with a well-balanced exposure, neither underexposed nor overexposed.|3.6666666666666665
11141.mp4|Aerial view of the stunning scenery of Yangshuo in Guilin.|3.3333333333333335
11142.mp4|Clown on a rainy night, high-definition video is required.|2.3333333333333335
11143.mp4|Create a line graph illustrating the trend of life expectancy changes among Chinese people over the past 50 years, and showcase it with animation effects.|2.0
11144.mp4|Create a promotional video for a sports complex, starting with an impressive exterior shot. The camera then moves inside, showcasing the various courts and highlighting the comprehensive facilities.|2.0
11145.mp4|Create a rental apartment introduction video, starting with showcasing the kitchen. Use camera movement to showcase the bedroom, balcony, and bathroom, emphasizing the well-equipped and tidy facilities of the rooms.|1.3333333333333333
11146.mp4|Create a stop-motion animation based on the story of a little donkey crossing the river.|3.0
11147.mp4|Create a surreal scene where the water from a grand waterfall transforms into a multitude of vibrant colors.|3.6666666666666665
11148.mp4|Create a video of a person slowly riding a bicycle on the street.|3.3333333333333335
11149.mp4|Create a video with a fade-in transition at the beginning and a fade-out transition at the end, showcasing a child leisurely gliding on roller skates.|2.3333333333333335
11150.mp4|Create a video with the theme of underwater exploration, featuring giant marine creatures and a massive cruise ship sinking to the seafloor. The camera should gradually zoom out.|3.0
11151.mp4|Create an animation illustrating the stroke order for the Chinese character "数" in writing.|2.0
11152.mp4|Deep-sea theme. In a movie teaser, a deep-sea monster silently lurks in the shadows, attentively observing a submarine. Emphasizing the stark contrast in size between the monster and the submarine, highlighting the creature's immense and terrifying presence.|2.6666666666666665
11153.mp4|Design a promotional video for a supermarket. The video starts by showcasing the fresh produce section of the supermarket. The camera then moves forward to reveal the household items section and the beverage section, to highlight the diverse range of products available in the supermarket.|3.0
11154.mp4|Design a science fiction scene showcasing the future of transportation with roads and cars floating in the sky.|2.6666666666666665
11155.mp4|During the Spring Festival, in a room filled with joy and celebration, a child knelt before an elderly person. The elderly person held a red envelope in hand, portraying the elderly person's next action.|2.3333333333333335
11156.mp4|Focusing on the theme of "Lonely Night", depict the solitude of a little boy.|2.3333333333333335
11157.mp4|Help me design a creative opening scene: a confident otter standing on a surfboard, wearing a yellow life jacket, gliding through the ocean.|3.0
11158.mp4|Illustration style, a fish leaping out of the water.|3.0
11159.mp4|Mecha-themed: A blond boy with a mechanical prosthetic eye kneels down and hugs his crying younger brother.|2.6666666666666665
11160.mp4|Michael Jackson is dancing on stage.|2.0
11161.mp4|Mom gracefully sat in front of the dressing table and gently removed the facial mask from her face.|2.6666666666666665
11162.mp4|Mom opens the door of her daughter's room. Her daughter is facing the mirror, applying makeup. The camera moves in as Mom walks over to her daughter.|1.6666666666666667
11163.mp4|On a desolate street, someone dropped a phone. Portray the person's subsequent actions.|2.3333333333333335
11164.mp4|Sunset Beach, the crab-plover is catching crabs.|2.6666666666666665
11165.mp4|Symmetrical composition, several egrets fly over the clear lake surface.|2.0
11166.mp4|The athlete approaching the finish line is very excited and is sprinting faster and faster.|2.0
11167.mp4|The bird is flying in a straight line through a wetland park and the camera is slowly moving along with its flight path.|2.6666666666666665
11168.mp4|The camera rotates around the model of animal cell structure, showcasing the structure of the animal cell in all dimensions. Different structures are represented using different colors, including cytoplasm, endoplasmic reticulum, nucleus, mitochondria, Golgi apparatus, ribosomes, and cell membrane.|2.3333333333333335
11169.mp4|The chef is slicing the lemon into lemon slices.|2.0
11170.mp4|The hairdresser who is currently cutting hair.|3.0
11171.mp4|The little girl drew a sun symbol on the drawing paper using crayons.|2.0
11172.mp4|The once clear sky suddenly began to drizzle. People on the street initially didn't mind and kept walking, but as the rain suddenly intensified, they quickly started running to find shelter.|3.0
11173.mp4|The people in realistic paintings gradually walk out of the canvas.|2.3333333333333335
11174.mp4|The process of plasmolysis in plant cells.|3.6666666666666665
11175.mp4|The video captures the theme of city nightscapes, with skyscrapers and high-rise buildings adorned in vibrant lights through their windows. On the street, two confident girls hold hands, strolling leisurely.|2.0
11176.mp4|Theme: The Pyramid of Khufu under sunlight, with a camera pushing forward to reveal the cross-sectional view of the Pyramid of Khufu.|3.0
11177.mp4|Themed "Preserving Tradition," produce a documentary short film featuring an artisan carving a landscape woodblock print.|3.3333333333333335
11178.mp4|Three puppies are playing and frolicking by the roadside.|2.3333333333333335
11179.mp4|Travel-themed short film, showcasing the geographical landscape of Norwegian fjords formed after the Quaternary glaciation movement.|3.6666666666666665
11180.mp4|Using the vertical composition method, a video is created featuring a flock of pigeons hovering near the Oriental Pearl Radio & Television Tower.|2.3333333333333335
11181.mp4|With flying as the theme, it showcases a group of migratory birds freely soaring in the blue sky.|2.0
11182.mp4|Yang Liping is performing the Peacock Dance on stage.|2.0
11183.mp4|A 3D rendered style, anthropomorphic little cat, is drinking coffee in a cafe.|3.6666666666666665
11184.mp4|A Muslim family is sitting in the living room chatting.|3.3333333333333335
11185.mp4|A blue cat with a white belly, shaped like a triangle, blinked its eyes in an animated style.|3.0
11186.mp4|A butterfly perched on a flower, fluttering its wings gently.|2.6666666666666665
11187.mp4|A car made of sushi slides on the table.|2.3333333333333335
11188.mp4|A cleaner is cleaning.|2.0
11189.mp4|A close-up of a steaming bowl of noodles on the dining table.|2.0
11190.mp4|A country road stretching into the distance and disappearing on the horizon, with a strong perspective effect.|1.3333333333333333
11191.mp4|A cup filled with ice cubes is placed under the scorching sun.|2.0
11192.mp4|A doctor is observing an X-ray diagnostic equipment.|2.0
11193.mp4|A fashionable woman is walking on a busy city street, wearing a red long dress and black short boots.|3.3333333333333335
11194.mp4|A fashionable woman walks along the streets of Tokyo, where neon lights and vibrant city landmarks can be seen everywhere.|2.6666666666666665
11195.mp4|A few goldfish are swimming about in an indoor fish tank.|2.3333333333333335
11196.mp4|A flock of sheep happily runs on the lush green grass, with the shepherd following behind them.|2.0
11197.mp4|A fully inflated basketball falls to the ground and then bounces back up.|2.0
11198.mp4|A girl is holding a broom and cleaning carefully.|2.3333333333333335
11199.mp4|A groundhog is yelling with its mouth wide open.|3.0
11200.mp4|A group of young people are holding their hands, dancing around a bonfire.|2.6666666666666665
11201.mp4|A heartwarming scene: a couple is enjoying the beautiful view on an open-air balcony when suddenly, heavy rain starts pouring down. Faced with the unexpected rain, they quickly take measures to cope with it.|2.3333333333333335
11202.mp4|A high-altitude city aerial shot video, where the skyscrapers gradually appear smaller from the top down, showcasing a strong perspective effect.|2.3333333333333335
11203.mp4|A leaking deflating balloon.|3.0
11204.mp4|A light bulb fell from the sky and shattered, with fragments scattered on the ground.|2.0
11205.mp4|A little girl is playing on a swing.|2.0
11206.mp4|A little kangaroo is taking a bath, in an animated style.|2.0
11207.mp4|A man is rock climbing on an outdoor cliff.|3.0
11208.mp4|A middle-aged man, around 30 years old, wearing glasses and formal attire, carrying a briefcase in his hand, walking and talking on the phone.|2.6666666666666665
11209.mp4|A person is crouching on the ground in sadness, with a focus on highlighting his emotions.|2.3333333333333335
11210.mp4|A pine tree is burning in the forest.|4.0
11211.mp4|A promotional advertisement for a noodle shop: the camera shows an elderly person holding a bowl and chopsticks, lifting the freshly cooked noodles. Then, the bowl of noodles is placed on the table, and the camera zooms in on the steaming noodles in the bowl.|2.0
11212.mp4|A public service advertisement featuring anthropomorphized animals, showing a giant panda with no dark circles under its eyes. After staying up late playing on the phone, the panda develops dark circles. The advertisement advocates for people to develop good lifestyle habits.|3.3333333333333335
11213.mp4|A quiet introverted man walks slowly on the deserted beach.|3.3333333333333335
11214.mp4|A red balloon was popped by a child with a needle.|2.3333333333333335
11215.mp4|A rock detached from the cliff and fell into the sea, causing a huge splash and ripples.|2.6666666666666665
11216.mp4|A small house made of building blocks collapsed.|2.0
11217.mp4|A snow leopard leisurely walks in the snow.|2.0
11218.mp4|A teddy bear running on the streets of the city, requesting the camera to follow the teddy bear.|2.3333333333333335
11219.mp4|A traffic police officer urgently drove to the scene of the accident after receiving a notification on the walkie-talkie.|3.0
11220.mp4|A white SUV with a black roof rack driving on a steep hillside.|2.6666666666666665
11221.mp4|A woman is eating ice cream.|2.0
11222.mp4|A woman is exercising on a yoga mat.|1.3333333333333333
11223.mp4|A young boy is applying lipstick.|2.3333333333333335
11224.mp4|A young boy sitting on a crescent moon fishing, in an animated style.|2.3333333333333335
11225.mp4|An Eskimo is pulling a fishing net filled with various big fishes that are lively and jumping around.|2.6666666666666665
11226.mp4|An empty wine glass, slowly filled with red wine.|2.6666666666666665
11227.mp4|An old man sits in front of a stone table with a Chinese chess board engraved on it. He is setting up the classic endgame "Gathering of the Seven Stars" from Chinese chess. The camera slowly zooms out from a frontal view of the old man to an overhead view of the chessboard.|3.3333333333333335
11228.mp4|An ostrich suddenly buries its head in the sand.|3.3333333333333335
11229.mp4|As dawn approaches, the city gradually awakens. The tall buildings are outlined clearly in the morning light, and the traffic on the streets starts to flow.|2.3333333333333335
11230.mp4|As the mother tastes a very sour plum and is strongly stimulated by its sourness, generate her subsequent facial expressions and actions.|2.3333333333333335
11231.mp4|As the storm approached, the surface of the sea was stirred up by fierce winds, causing towering waves after waves.|3.0
11232.mp4|Authentic photography style, a bee is collecting nectar, and a flower cross-section diagram is needed to facilitate observing how the bee carries out the nectar-collecting action.|3.0
11233.mp4|Clear mountain streams flow gently, the sound of water murmuring. Fish freely swim in the water, while wildflowers and green trees line the banks.|2.3333333333333335
11234.mp4|Close-up of the moon during the full moon, with clouds drifting by.|2.6666666666666665
11235.mp4|Construct a European classical-style banquet hall, from an empty space to a fully furnished and equipped setting, and finally conduct a comprehensive display.|3.0
11236.mp4|Create a black and white silent film depicting Charlie Chaplin walking down the street with a cane.|2.0
11237.mp4|Create a promotional video for bubble tea, with the word "drink" written on the back. Focus on the packaging of the bubble tea to highlight its excellent quality.|1.6666666666666667
11238.mp4|Create a short film themed "Perseverance," featuring a diligent student working hard and ultimately achieving their desired grades.|2.3333333333333335
11239.mp4|Create a short video themed around fun learning to showcase the internal structure of DNA.|2.0
11240.mp4|Create a video demonstrating a black hole tearing apart a star.|3.6666666666666665
11241.mp4|Create a video showcasing a modern and minimalist-style living room design for me.|2.0
11242.mp4|Create a video where there are apples, bananas, oranges, and a phone on the table. A boy picks up the item that is different from the others.|2.0
11243.mp4|Design a movie scene where the male and female protagonists lean on each other while discussing their respective dreams. Subtitles should appear at the bottom of the screen.|2.3333333333333335
11244.mp4|Design a promotional short film for the Panda Base scenic spot, with pandas as the main characters, including scenes of pandas eating bamboo, showcasing their naive and adorable qualities.|2.3333333333333335
11245.mp4|Design a promotional video for an aquarium, featuring aquarium tanks with diverse visual elements. The exposure and saturation should be normal, showcasing the variety of marine life in the aquarium.|3.0
11246.mp4|Design an Apple promotional video showcasing a grand and imposing office building with spacious work areas, relaxing zones, and conference rooms. The conference rooms are equipped with amenities such as air conditioning and projectors to ensure a comfortable working environment.|2.0
11247.mp4|Design an aerial city with only a few ancient castles as buildings. There should be a gigantic robot in size. Natural landscapes can be freely created, but there must be flowers, flying birds, and various small animals. The animation style should be 2D.|2.6666666666666665
11248.mp4|During the back-to-school season, the campus is filled with students coming and going, brimming with hope.|2.3333333333333335
11249.mp4|Generate a low-noise video of a young person standing on a chair, changing a light bulb.|2.3333333333333335
11250.mp4|Generate a short video in a 3D style where a clown from the circus is entertaining the audience and making them laugh.|2.3333333333333335
11251.mp4|Generate a video showcasing five red blood cells in motion under an optical microscope.|3.3333333333333335
11252.mp4|Generate a video using center composition, where a person is sitting on a staircase with a pavilion behind them.|2.0
11253.mp4|Highly saturated city night scenes.|2.0
11254.mp4|In a peaceful afternoon, a gentle breeze brushes through, causing the curtains to sway slightly.|2.0
11255.mp4|In ancient Greece, a woman was fetching water by the riverside.|2.6666666666666665
11256.mp4|In the bright office, a weary employee is typing on the keyboard.|3.3333333333333335
11257.mp4|In the deep night, on the vast and endless sea, a solitary small boat with its light on rises and falls with the waves.|3.0
11258.mp4|In the field, a farmer is driving a cultivator to till the land.|3.0
11259.mp4|Interstellar Mecha Theme, a team of mechas is moving forward in space.|3.0
11260.mp4|Jordan is holding a basketball and walking on the basketball court.|2.0
11261.mp4|Late at night, with the moon shining high in the sky, SpongeBob SquarePants is soundly asleep in his pineapple house.|2.0
11262.mp4|Newton's prism dispersion experiment demonstration video, with high saturation in the color of the images.|2.3333333333333335
11263.mp4|On a windy rainy day, a girl's umbrella got blown away by the wind from her hands.|2.0
11264.mp4|On the football field, a little boy kicked the ball into the goal.|2.0
11265.mp4|On the roof of the abandoned house, some small grass and plants are starting to sprout, butterflies fluttering around.|2.6666666666666665
11266.mp4|On the table, there are solid balls made of iron, gold, and hollow balls made of plastic. As the camera rotates, the scene in the video transforms into a water jar filled with water, and one of the three spheres, which has completely different properties from the other two, is thrown into the jar.|3.0
11267.mp4|Pandas are playing skateboarding, their movements and expressions are incredibly authentic.|2.3333333333333335
11268.mp4|Please design a promotional video for a flower shop. The video should include various types of flowers and some butterflies and other animals to showcase the diverse variety of flowers available at the shop, as well as the beauty of the store. The video should also highlight the process of a person picking up a bouquet of flowers.|3.0
11269.mp4|Popular science with the theme of genetics, generating a 3D animated video to demonstrate the process of semi-conservative DNA replication.|2.0
11270.mp4|Post-apocalyptic wasteland theme, a small round robot rolls on the ground.|2.0
11271.mp4|Quiet lake, gentle breeze, smooth ripples, tranquil nature.|3.6666666666666665
11272.mp4|Show Bruce Lee and Mike Tyson dueling in the ring.|2.6666666666666665
11273.mp4|Stop-motion animation: The process of reproduction in the paramecia through binary fission.|2.3333333333333335
11274.mp4|The airplane is about to land on the runway at the airport.|2.0
11275.mp4|The camera follows a boy as he walks. The boy carries a bottle of water, a cellphone, and earphones. Feeling thirsty, he picks up one of these three items and starts drinking.|3.3333333333333335
11276.mp4|The cigarette in the ashtray is about to burn out.|2.3333333333333335
11277.mp4|The clownfish swims among the coral reefs.|3.3333333333333335
11278.mp4|The curved composition showcases a bending train track, with an old-fashioned steam train slowly approaching from a distance.|2.3333333333333335
11279.mp4|The drone's camera follows a leisurely walking couple as they stroll through the streets.|2.0
11280.mp4|The eight major planets of the Solar System are orbiting around the Sun, which is located at the center.|3.6666666666666665
11281.mp4|The explorers stand beneath the waterfall, with water droplets splashing around them. They hold onto ropes, ready to climb the rocks behind the waterfall.|2.3333333333333335
11282.mp4|The girl pushed open the door and saw the boy sitting on the edge of the bed, reading a book.|3.3333333333333335
11283.mp4|The process of constructing a hospital from the ground up to its completion, including the appearance of the hospital's white cross symbol.|2.0
11284.mp4|The robot uses an iron pan for cooking in the kitchen.|2.6666666666666665
11285.mp4|The semi-mechanical woman raises her gun in the gunfight.|2.6666666666666665
11286.mp4|The sunlight shines through the treetops and casts mottled patterns onto the waterfall, while ripples form on the pool beneath the waterfall.|3.6666666666666665
11287.mp4|The train station platform is showcased through perspective, with passengers waiting for the train.|2.0
11288.mp4|The video begins with a fade-in transition effect and ends with a fade-out transition effect. The content features a young person carrying a backpack and riding a bicycle on the street.|3.0
11289.mp4|The waves at the seashore roll toward the beach one after another.|3.6666666666666665
11290.mp4|The weather is clear, and farmers are busy bringing golden grains into the barn.|2.0
11291.mp4|The woman who is reading a book.|3.0
11292.mp4|There is a white bird on the tree, and to the left of the white bird, a squirrel is gently touching the little bird.|3.0
11293.mp4|There is a zongzi floating in the air.|2.6666666666666665
11294.mp4|There is an apple on the left side of the banana, and a strawberry on the right side.|2.0
11295.mp4|Three blocks in the shape of squares are stacked together, and a boy pushes them over.|2.6666666666666665
11296.mp4|Tom is using a hairdryer to blow-dry his hair.|2.6666666666666665
11297.mp4|Ultra-low noise, clear picture, a door slowly closes.|3.6666666666666665
11298.mp4|Video celebrating Chinese Lunar New Year with the Chinese Loong.|2.0
11299.mp4|Warriors fighting against a fierce dragon.|3.0
11300.mp4|Waterfall photographed from a low angle.|2.6666666666666665
11301.mp4|With "Survival in the Wilderness" as the theme, a scruffy man with a beard, wearing shorts, is rubbing sticks together to make fire, emitting smoke and invoking a sense of the wild.|2.0
11302.mp4|With graduation season as the theme, the naive and optimistic students are full of longing for the future.|2.0
11303.mp4|With love as the theme, the video portrays two introverted and shy individuals on a blind date, emphasizing their facial expressions and overall disposition.|2.3333333333333335
11304.mp4|With peace as the theme, a peace dove flies over the sky of a city filled with ruins.|2.0
11305.mp4|With the theme of "Autumn," depict a forest in autumn, with a focus on showcasing the changing of leaves.|2.3333333333333335
11306.mp4|3D animation style, an emu is running.|2.0
11307.mp4|A 3D model of a protease, starting from a partial view of the model and zooming out to capture the entire model.|2.0
11308.mp4|A 5-year-old child wearing a little yellow hat is walking.|2.3333333333333335
11309.mp4|A black cat crouches by the fireplace, with the fire inside leaping. The image gradually fades away, turning into a black screen.|2.6666666666666665
11310.mp4|A boy is having breakfast at home. The scene fades in and out, and the boy is now standing on the subway.|2.0
11311.mp4|A butterfly flies toward the camera.|2.0
11312.mp4|A cheerful little boy waves and greets at the camera.|2.6666666666666665
11313.mp4|A gray-black wolf walks slowly, forming a sharp contrast with the white snow-covered ground.|2.3333333333333335
11314.mp4|A little girl is playing the violin at home; the camera slides, and she appears on a grand, magnificent stage playing the violin.|2.0
11315.mp4|A model display of a wedding hall, designed for a traditional Chinese wedding with a red theme. It should include elements such as red lanterns and red silk.|2.6666666666666665
11316.mp4|A monkey lightly scratched its ear.|2.0
11317.mp4|A multi-dimensional bird is repeatedly pecking into the soil with its beak in search of food.|3.0
11318.mp4|A perfume advertisement showcasing a person spraying perfume, with the rest left to the imagination, emphasizing the luxury of the fragrance.|2.6666666666666665
11319.mp4|A piece of quicklime, when poured with a cup of water, instantly undergoes a vigorous reaction, causing the quicklime to crack into fine powder.|3.3333333333333335
11320.mp4|A plane takes off from the runway, gradually gaining speed.|2.0
11321.mp4|A plump orange cat is walking towards the camera.|2.3333333333333335
11322.mp4|A soaring serpent flies towards the sky.|3.0
11323.mp4|A timid person walks alone at night, with a request to showcase the person's facial expression and state.|3.0
11324.mp4|A video of a girl surfing on the sea with a great depth of field effect.|2.3333333333333335
11325.mp4|A world population line chart is being generated on the computer screen, with country names on the horizontal axis and population numbers on the vertical axis.|2.6666666666666665
11326.mp4|A young couple sat hand in hand on a wooden bench by the roadside.|2.3333333333333335
11327.mp4|An Italian pasta creative advertisement in an animated style, where the noodles are arranged into smiling facial expressions.|2.0
11328.mp4|Basketball passing through the hoop.|2.0
11329.mp4|Create a video of a person slowly riding a bicycle on the street.|2.0
11330.mp4|Create a video with a fading-in transition at the beginning and a fading-out transition at the end. The content shows a girl walking on a flagstone path lined with blooming cherry blossom trees on both sides.|2.0
11331.mp4|Create a video with the theme of underwater exploration, featuring giant marine creatures and a massive cruise ship sinking to the seafloor. The camera should gradually zoom out.|3.0
11332.mp4|Design a neon mechanical keyboard with flowing neon colors, with "NeverLand" written in golden light in the upper right corner of the keyboard.|2.3333333333333335
11333.mp4|Design a promotional ad for a swimming pool, featuring a coach wearing a blue swim cap. The ad should highlight the facility's professionalism and the coach's friendliness to encourage customers to sign up.|2.6666666666666665
11334.mp4|Design a promotional video for a zoo, where there are people everywhere enjoying their visit. The zoo has a variety of animals, such as majestic lions, enormous elephants, playful monkeys, adorable penguins, and more. The video should highlight the cuteness of the animals and the rich facilities of the zoo.|2.0
11335.mp4|Design a time and space capsule in space, with a mechanical exterior and a futuristic sense of technology.|3.6666666666666665
11336.mp4|Generate a 3D animated video of Santa Claus sitting on a sleigh and flying in the sky.|2.3333333333333335
11337.mp4|Generate a short film of humans escaping the attacks of wild beasts with the theme of exploring the rainforest.|2.0
11338.mp4|Illustration style, a fish leaping out of the water.|2.0
11339.mp4|In a cozy room, a boy has just washed his hair, and his hair is still wet. Create a video predicting what he might do next.|2.0
